Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume
2022-07-01,C,Citigroup,Control Big,45.7400016784668,53.150001525878906,43.439998626708984,51.900001525878906,45.31911849975586,437703700.0
2022-07-01,CFG,Citizens Financial Group,Treatment Big,35.5099983215332,38.459999084472656,34.345001220703125,37.970001220703125,32.16524124145508,84075800.0
2022-07-01,CMA,Comerica,Treatment Small,73.23999786376953,82.81999969482422,70.70999908447266,77.7699966430664,65.18112182617188,22438989.0
2022-07-01,COF,Capital One Financial,Control Small,103.7300033569336,114.94000244140625,101.9800033569336,109.83000183105469,102.67919158935547,51538900.0
2022-07-01,EWBC,East West Bancorp,Treatment Small,64.80999755859375,72.44999694824219,62.790000915527344,71.77999877929688,64.78821563720703,14548200.0
2022-07-01,FHN,First Horizon,Treatment Small,21.829999923706055,22.649999618530273,21.270000457763672,22.360000610351562,19.56733512878418,55579600.0
2022-07-01,FITB,Fifth Third Bancorp,Treatment Big,33.5,34.970001220703125,31.799999237060547,34.119998931884766,29.332508087158203,101581000.0
2022-07-01,GS,Goldman Sachs,Control Big,295.2699890136719,335.17999267578125,277.8399963378906,333.3900146484375,303.28289794921875,53637700.0
2022-07-01,HBAN,Huntington Bancshares,Treatment Big,11.869999885559082,13.489999771118164,11.670000076293945,13.289999961853027,11.217816352844238,253157500.0
2022-07-01,HIG,The Hartford,Control Small,65.4800033569336,66.88999938964844,61.59000015258789,64.47000122070312,59.867774963378906,37937000.0
2022-07-01,JPM,JPMorgan Chase,Control Big,112.6500015258789,116.5,106.05999755859375,115.36000061035156,104.78636169433594,239623100.0
2022-07-01,KEY,KeyCorp,Treatment Small,17.170000076293945,18.979999542236328,16.40999984741211,18.299999237060547,15.012561798095703,211531100.0
2022-07-01,MET,MetLife,Control Small,62.630001068115234,63.880001068115234,57.40999984741211,63.25,56.391929626464844,84599600.0
2022-07-01,MS,Morgan Stanley,Control Big,75.76000213623047,84.62999725341797,72.05000305175781,84.30000305175781,74.32088470458984,158809800.0
2022-07-01,MTB,M&T Bank,Treatment Big,158.6300048828125,178.0800018310547,148.8000030517578,177.4499969482422,157.00856018066406,22184300.0
2022-07-01,PB,Prosperity Bancshares,Treatment Small,68.23999786376953,74.4800033569336,65.37000274658203,74.08999633789062,65.15874481201172,10329500.0
2022-07-01,PNC,PNC Financial Services,Treatment Big,157.27000427246094,166.57000732421875,146.38999938964844,165.94000244140625,143.1118927001953,40099500.0
2022-07-01,PRU,Prudential Financial,Control Small,95.31999969482422,100.80000305175781,89.7300033569336,99.98999786376953,83.0605697631836,32433600.0
