"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2021","39.70","39.20","40.10","39.10","7.79M","2.72%"
"12/21/2021","38.65","38.20","39.20","38.00","8.69M","0.78%"
"12/20/2021","38.35","38.90","39.35","38.25","6.95M","-1.92%"
"12/17/2021","39.10","40.35","40.35","38.90","11.43M","-2.74%"
"12/16/2021","40.20","39.90","40.45","39.50","4.91M","0.63%"
"12/15/2021","39.95","39.65","40.70","39.55","7.51M","0.88%"
"12/14/2021","39.60","40.60","40.75","39.30","17.27M","-3.41%"
"12/13/2021","41.00","42.15","42.15","40.80","10.76M","-2.03%"
"12/10/2021","41.85","42.90","42.90","41.50","9.67M","-2.90%"
"12/09/2021","43.10","43.10","43.45","42.50","8.79M","-0.23%"
"12/08/2021","43.20","42.90","43.35","42.50","6.89M","0.82%"
"12/07/2021","42.85","42.25","42.95","41.65","12.23M","3.38%"
"12/06/2021","41.45","42.00","42.70","41.20","8.96M","-2.36%"
"12/03/2021","42.45","42.15","43.55","41.85","20.17M","-0.35%"
"12/02/2021","42.60","40.50","42.70","40.20","15.63M","2.90%"
"12/01/2021","41.40","42.40","42.50","40.80","24.25M","-2.93%"
"11/30/2021","42.65","43.55","44.25","42.15","23.25M","-2.29%"
"11/29/2021","43.65","42.60","44.10","42.10","37.84M","-5.42%"
"11/26/2021","46.15","48.70","48.75","46.00","24.76M","-6.77%"
"11/25/2021","49.50","49.00","50.25","48.95","15.17M","1.33%"
"11/24/2021","48.85","47.95","49.30","47.50","18.21M","1.88%"
"11/23/2021","47.95","47.85","48.35","47.45","13.40M","0.21%"
"11/22/2021","47.85","46.45","48.65","46.10","19.64M","3.46%"
"11/19/2021","46.25","45.80","46.70","45.65","9.54M","0.98%"
"11/18/2021","45.80","45.30","46.10","44.90","8.16M","-0.22%"
"11/17/2021","45.90","46.15","46.15","44.80","15.44M","-1.29%"
"11/16/2021","46.50","44.50","47.50","44.30","29.97M","5.08%"
"11/15/2021","44.25","44.05","44.40","43.75","7.34M","0.45%"
"11/12/2021","44.05","44.80","44.95","43.60","12.68M","-0.79%"
"11/11/2021","44.40","43.90","44.45","43.80","9.88M","1.14%"
"11/10/2021","43.90","44.45","44.50","43.20","11.59M","-0.34%"
"11/09/2021","44.05","44.15","44.40","43.15","12.71M","0.00%"
"11/08/2021","44.05","44.00","45.00","43.80","28.89M","5.01%"
"11/05/2021","41.95","41.75","42.30","40.90","10.50M","0.48%"
"11/04/2021","41.75","41.50","41.85","41.05","6.55M","0.60%"
"11/03/2021","41.50","41.55","42.10","40.70","6.68M","-0.24%"
"11/02/2021","41.60","42.45","42.45","40.70","9.43M","-0.24%"
"11/01/2021","41.70","42.10","42.80","41.40","8.70M","-0.95%"
"10/29/2021","42.10","41.95","42.60","41.85","8.12M","0.60%"
"10/28/2021","41.85","42.00","42.30","41.35","7.75M","-0.36%"
"10/27/2021","42.00","42.30","42.30","41.55","4.75M","-1.29%"
"10/26/2021","42.55","41.95","43.40","41.80","10.53M","1.55%"
"10/25/2021","41.90","42.00","42.25","41.60","7.81M","-1.41%"
"10/22/2021","42.50","42.20","42.65","41.70","5.92M","0.71%"
"10/21/2021","42.20","42.55","42.70","41.80","9.99M","-0.82%"
"10/20/2021","42.55","42.00","42.80","41.50","18.73M","3.28%"
"10/19/2021","41.20","41.30","41.50","40.60","8.62M","0.00%"
"10/18/2021","41.20","39.85","41.50","39.85","14.81M","3.39%"
"10/15/2021","39.85","41.20","41.25","39.55","21.74M","-2.69%"
"10/12/2021","40.95","40.05","41.20","39.65","11.82M","1.49%"
"10/11/2021","40.35","40.35","40.75","40.10","9.55M","1.00%"
"10/08/2021","39.95","40.20","40.70","39.40","9.34M","0.38%"
"10/07/2021","39.80","39.35","39.95","39.10","7.93M","1.79%"
"10/06/2021","39.10","39.00","39.30","38.75","8.35M","0.77%"
"10/05/2021","38.80","39.10","39.50","38.55","10.83M","-2.14%"
"10/04/2021","39.65","40.00","40.30","39.05","14.35M","-0.87%"
"09/30/2021","40.00","39.60","40.30","39.40","13.72M","1.78%"
"09/29/2021","39.30","38.90","39.70","38.60","14.56M","0.51%"
"09/28/2021","39.10","39.15","40.10","38.80","17.44M","0.77%"
"09/27/2021","38.80","39.35","39.60","38.60","25.69M","-3.60%"
"09/24/2021","40.25","42.15","42.85","40.00","17.78M","-4.17%"
"09/23/2021","42.00","41.95","42.55","41.10","21.72M","0.60%"
"09/21/2021","41.75","39.55","42.00","39.55","23.60M","3.47%"
"09/20/2021","40.35","40.00","40.40","39.50","31.47M","0.50%"
"09/17/2021","40.15","39.10","40.40","38.80","36.97M","2.69%"
"09/16/2021","39.10","40.00","40.90","38.30","80.38M","-0.13%"
"09/15/2021","39.15","44.00","45.00","39.10","164.95M","-20.02%"
"09/14/2021","48.95","50.00","50.50","48.80","10.97M","-2.10%"
"09/13/2021","50.00","52.10","52.10","49.10","19.66M","-5.12%"
"09/10/2021","52.70","53.45","53.50","52.35","10.29M","-1.03%"
"09/09/2021","53.25","54.00","54.20","52.75","14.26M","-1.39%"
"09/08/2021","54.00","51.70","54.65","51.70","25.33M","4.96%"
"09/07/2021","51.45","50.85","51.95","50.30","8.89M","1.18%"
"09/06/2021","50.85","51.00","52.00","50.70","5.83M","0.39%"
"09/03/2021","50.65","50.90","51.30","50.40","8.88M","-1.65%"
"09/02/2021","51.50","51.50","52.55","51.15","8.71M","1.28%"
"09/01/2021","50.85","50.80","51.35","49.95","9.31M","2.01%"
"08/31/2021","49.85","50.60","50.80","49.25","12.53M","-0.80%"
"08/30/2021","50.25","48.60","50.60","48.30","15.55M","4.04%"
"08/27/2021","48.30","49.20","49.20","48.10","11.72M","-1.83%"
"08/26/2021","49.20","49.00","49.80","48.40","12.44M","1.65%"
"08/25/2021","48.40","47.90","49.20","47.20","11.62M","1.36%"
"08/24/2021","47.75","44.95","47.75","44.85","24.80M","8.89%"
"08/23/2021","43.85","44.20","44.35","43.20","17.58M","-1.02%"
"08/20/2021","44.30","46.80","47.00","43.60","24.62M","-5.44%"
"08/19/2021","46.85","47.80","47.80","46.75","6.75M","-1.99%"
"08/18/2021","47.80","47.25","48.00","46.65","7.28M","0.42%"
"08/17/2021","47.60","49.15","49.45","47.35","9.48M","-3.15%"
"08/16/2021","49.15","49.00","49.70","48.65","7.60M","0.31%"
"08/13/2021","49.00","49.25","49.75","48.55","10.19M","-0.51%"
"08/12/2021","49.25","49.00","50.25","48.25","10.79M","0.92%"
"08/11/2021","48.80","49.55","49.70","48.45","12.23M","-0.71%"
"08/10/2021","49.15","48.45","49.30","47.50","13.97M","2.18%"
"08/09/2021","48.10","47.90","49.25","47.40","11.73M","0.63%"
"08/06/2021","47.80","48.20","48.25","46.60","8.64M","-0.10%"
"08/05/2021","47.85","46.75","48.35","46.15","35.60M","2.35%"
"08/04/2021","46.75","48.30","48.75","45.70","52.01M","-6.50%"
"08/03/2021","50.00","51.50","51.70","49.75","25.62M","-3.57%"
"08/02/2021","51.85","52.70","52.70","50.90","15.50M","-1.61%"
"07/30/2021","52.70","51.50","52.80","50.35","18.66M","0.38%"
"07/29/2021","52.50","55.00","55.00","50.80","20.33M","-1.50%"
"07/28/2021","53.30","54.00","54.40","52.30","14.19M","0.57%"
"07/27/2021","53.00","54.70","55.30","51.75","16.88M","-2.48%"
"07/26/2021","54.35","56.00","56.00","53.90","19.23M","-4.73%"
"07/23/2021","57.05","58.60","58.60","56.75","5.22M","-2.65%"
"07/22/2021","58.60","56.30","58.90","56.30","11.47M","4.92%"
"07/21/2021","55.85","56.45","56.85","55.00","12.24M","0.09%"
"07/20/2021","55.80","57.65","57.65","55.80","11.72M","-3.21%"
"07/19/2021","57.65","58.35","59.00","57.40","6.91M","-1.79%"
"07/16/2021","58.70","59.00","59.00","58.15","5.90M","-0.59%"
"07/15/2021","59.05","58.80","59.25","58.10","5.42M","0.43%"
"07/14/2021","58.80","59.45","59.80","58.25","10.83M","-1.09%"
"07/13/2021","59.45","59.65","60.20","59.00","10.08M","0.25%"
"07/12/2021","59.30","60.30","60.30","58.80","8.79M","-0.50%"
"07/09/2021","59.60","59.25","61.00","59.15","11.00M","1.19%"
"07/08/2021","58.90","61.85","61.85","58.80","14.79M","-4.15%"
"07/07/2021","61.45","62.00","62.00","61.00","5.95M","0.41%"
"07/06/2021","61.20","61.25","61.50","60.55","4.23M","0.08%"
"07/05/2021","61.15","60.60","61.55","60.40","5.38M","0.74%"
"07/02/2021","60.70","62.65","62.65","59.90","20.89M","-2.33%"
"06/30/2021","62.15","60.05","63.20","60.05","23.78M","4.37%"
"06/29/2021","59.55","60.25","60.60","59.50","10.51M","-1.16%"
"06/28/2021","60.25","61.30","61.50","59.90","3.88M","-0.74%"
"06/25/2021","60.70","60.40","60.70","60.05","6.50M","0.08%"
"06/24/2021","60.65","60.40","60.90","60.05","5.15M","0.41%"
"06/23/2021","60.40","61.25","61.70","59.50","19.14M","-1.39%"
"06/22/2021","61.25","63.35","63.80","61.00","14.56M","-3.16%"
"06/21/2021","63.25","62.00","63.60","61.30","13.19M","1.44%"
"06/18/2021","62.35","62.00","62.75","61.90","8.76M","0.56%"
"06/17/2021","62.00","61.10","62.30","61.10","5.40M","0.73%"
"06/16/2021","61.55","61.85","62.35","61.25","6.34M","-0.49%"
"06/15/2021","61.85","63.20","63.20","61.45","9.21M","-0.96%"
"06/11/2021","62.45","62.65","63.20","62.30","4.72M","0.16%"
"06/10/2021","62.35","63.30","64.30","62.10","8.12M","-0.64%"
"06/09/2021","62.75","63.00","64.00","62.65","5.46M","-0.55%"
"06/08/2021","63.10","62.90","63.50","62.50","7.04M","1.20%"
"06/07/2021","62.35","63.20","63.45","61.00","11.91M","-2.12%"
"06/04/2021","63.70","63.45","63.80","62.55","6.54M","0.24%"
"06/03/2021","63.55","64.30","65.05","63.00","5.65M","-0.86%"
"06/02/2021","64.10","65.00","65.00","63.80","4.01M","-1.38%"
"06/01/2021","65.00","62.90","65.30","62.30","8.94M","3.34%"
"05/31/2021","62.90","64.55","64.80","62.85","10.57M","-3.16%"
"05/28/2021","64.95","65.80","66.20","64.75","10.26M","-0.99%"
"05/27/2021","65.60","66.00","66.80","65.15","16.55M","-1.06%"
"05/26/2021","66.30","63.35","66.65","63.35","22.84M","4.25%"
"05/25/2021","63.60","62.50","64.30","62.50","14.67M","1.92%"
"05/24/2021","62.40","62.80","63.05","61.80","19.06M","-0.64%"
"05/21/2021","62.80","62.10","63.25","62.05","11.75M","1.13%"
"05/20/2021","62.10","62.90","62.90","60.60","19.63M","-1.82%"
"05/18/2021","63.25","62.95","63.75","62.65","11.22M","1.04%"
"05/17/2021","62.60","63.20","63.40","62.45","7.02M","-0.95%"
"05/14/2021","63.20","63.45","63.75","61.95","7.59M","0.32%"
"05/13/2021","63.00","63.30","64.00","62.80","8.02M","-3.00%"
"05/12/2021","64.95","64.65","65.30","63.40","9.09M","-0.61%"
"05/11/2021","65.35","66.30","66.70","64.75","9.82M","-2.97%"
"05/10/2021","67.35","67.20","67.35","65.60","7.14M","0.97%"
"05/07/2021","66.70","66.80","67.30","66.05","5.30M","0.30%"
"05/06/2021","66.50","67.45","67.75","64.85","15.03M","-1.19%"
"05/05/2021","67.30","68.00","68.65","67.20","5.95M","-2.60%"
"05/04/2021","69.10","68.30","69.40","67.60","4.01M","1.17%"
"05/03/2021","68.30","68.40","68.90","67.00","6.17M","-0.15%"
"04/30/2021","68.40","70.35","70.35","68.15","8.83M","-3.59%"
"04/29/2021","70.95","69.40","70.95","69.40","8.46M","2.53%"
"04/28/2021","69.20","68.65","69.50","67.95","8.82M","0.73%"
"04/27/2021","68.70","68.50","69.00","67.65","6.13M","0.29%"
"04/26/2021","68.50","67.20","69.20","67.20","8.42M","1.11%"
"04/23/2021","67.75","68.55","68.95","66.75","10.19M","-1.02%"
"04/22/2021","68.45","67.90","68.70","67.60","10.63M","0.81%"
"04/21/2021","67.90","68.50","68.50","65.35","24.61M","-2.37%"
"04/20/2021","69.55","69.20","70.55","68.60","14.47M","-0.43%"
"04/19/2021","69.85","69.00","70.65","67.70","12.02M","1.23%"
"04/16/2021","69.00","68.80","69.75","68.35","9.40M","1.02%"
"04/15/2021","68.30","69.65","69.75","67.30","11.22M","-2.43%"
"04/14/2021","70.00","68.35","70.15","68.25","12.56M","2.71%"
"04/13/2021","68.15","69.00","69.75","67.95","10.84M","-1.66%"
"04/12/2021","69.30","70.25","70.70","67.60","11.35M","-0.79%"
"04/09/2021","69.85","72.50","73.20","69.30","11.33M","-3.85%"
"04/08/2021","72.65","71.10","72.80","70.85","7.45M","0.41%"
"04/07/2021","72.35","72.15","73.20","71.75","9.61M","1.47%"
"04/01/2021","71.30","71.80","71.80","70.60","7.87M","1.86%"
"03/31/2021","70.00","71.95","72.20","70.00","8.85M","-2.91%"
"03/30/2021","72.10","71.50","72.50","70.75","8.77M","1.19%"
"03/29/2021","71.25","70.00","71.90","69.20","6.48M","1.28%"
"03/26/2021","70.35","70.95","71.10","69.30","6.35M","0.21%"
"03/25/2021","70.20","66.80","71.00","66.50","17.05M","4.00%"
"03/24/2021","67.50","68.40","68.90","65.75","21.15M","-2.81%"
"03/23/2021","69.45","70.80","71.30","67.65","11.64M","-1.91%"
"03/22/2021","70.80","70.45","72.35","70.10","10.43M","-1.12%"
"03/19/2021","71.60","73.60","74.70","70.80","25.27M","-6.28%"
"03/18/2021","76.40","78.65","79.00","76.35","10.92M","-2.36%"
"03/17/2021","78.25","74.80","78.85","73.80","16.97M","4.61%"
"03/16/2021","74.80","73.00","75.50","71.80","14.17M","3.17%"
"03/15/2021","72.50","71.45","72.80","70.40","10.59M","2.04%"
"03/12/2021","71.05","72.95","72.95","70.30","10.95M","-2.60%"
"03/11/2021","72.95","73.30","76.00","72.00","11.00M","0.07%"
"03/10/2021","72.90","74.00","74.30","71.90","8.43M","0.34%"
"03/09/2021","72.65","70.75","74.35","68.75","20.11M","4.91%"
"03/08/2021","69.25","73.70","75.30","68.30","21.07M","-5.85%"
"03/05/2021","73.55","71.05","74.40","70.55","17.65M","0.20%"
"03/04/2021","73.40","72.10","73.80","70.85","15.97M","-1.48%"
"03/03/2021","74.50","70.15","74.50","69.95","18.40M","7.66%"
"03/02/2021","69.20","71.20","72.20","67.95","15.13M","-4.49%"
"03/01/2021","72.45","72.00","73.50","71.20","11.40M","2.19%"
"02/26/2021","70.90","70.65","71.55","68.05","26.29M","-4.25%"
"02/25/2021","74.05","76.95","77.00","73.40","19.66M","-1.13%"
"02/24/2021","74.90","77.00","80.30","74.40","32.22M","-1.51%"
"02/23/2021","76.05","71.85","78.80","71.00","59.30M","8.88%"
"02/22/2021","69.85","68.10","70.05","66.75","23.10M","4.41%"
"02/19/2021","66.90","68.75","69.20","66.20","10.37M","-2.05%"
"02/18/2021","68.30","69.00","70.00","67.55","12.42M","-2.15%"
"02/17/2021","69.80","68.00","71.50","67.50","17.61M","1.16%"
"02/16/2021","69.00","69.20","69.45","68.10","6.66M","0.07%"
"02/11/2021","68.95","68.50","68.95","67.40","4.61M","0.00%"
"02/10/2021","68.95","68.75","69.75","67.30","6.51M","0.66%"
"02/09/2021","68.50","68.50","68.85","67.45","7.44M","-0.15%"
"02/08/2021","68.60","68.50","71.15","68.00","29.22M","2.85%"
"02/05/2021","66.70","62.95","68.25","62.80","49.20M","6.29%"
"02/04/2021","62.75","61.40","62.90","61.35","13.90M","2.12%"
"02/03/2021","61.45","61.55","62.30","60.95","11.12M","-0.41%"
"02/02/2021","61.70","59.50","62.50","59.00","18.83M","4.14%"
"02/01/2021","59.25","58.55","60.15","58.25","9.12M","0.77%"
"01/29/2021","58.80","59.40","60.30","58.50","10.59M","-0.59%"
"01/28/2021","59.15","60.45","60.95","58.80","12.90M","-2.95%"
"01/27/2021","60.95","60.00","61.40","59.65","13.30M","2.44%"
"01/26/2021","59.50","59.50","60.50","58.75","9.85M","0.00%"
"01/25/2021","59.50","59.10","59.60","57.20","17.42M","0.76%"
"01/22/2021","59.05","61.50","61.50","58.30","18.58M","-4.37%"
"01/21/2021","61.75","61.20","62.00","60.65","23.35M","2.07%"
"01/20/2021","60.50","58.40","61.60","58.40","21.41M","2.28%"
"01/19/2021","59.15","57.60","59.70","57.50","15.78M","2.69%"
"01/18/2021","57.60","57.60","57.65","56.65","11.48M","-0.09%"
"01/15/2021","57.65","58.00","58.30","57.10","10.82M","-1.11%"
"01/14/2021","58.30","60.05","60.65","58.05","18.53M","-3.08%"
"01/13/2021","60.15","59.45","61.20","59.10","12.72M","1.18%"
"01/12/2021","59.45","60.30","60.60","59.05","9.11M","-1.74%"
"01/11/2021","60.50","62.00","62.00","60.00","9.30M","-2.42%"
"01/08/2021","62.00","60.95","62.50","60.00","12.42M","1.97%"
"01/07/2021","60.80","60.20","60.90","59.70","4.95M","1.76%"
"01/06/2021","59.75","59.65","60.45","58.95","6.35M","-0.58%"
"01/05/2021","60.10","60.75","60.85","58.90","7.97M","-1.15%"
"01/04/2021","60.80","61.70","61.70","60.30","6.30M","0.91%"
"12/31/2020","60.25","59.85","61.70","59.60","7.69M","0.92%"
"12/30/2020","59.70","58.05","59.75","57.95","5.40M","2.40%"
"12/29/2020","58.30","57.60","58.60","57.10","3.24M","1.39%"
"12/28/2020","57.50","58.45","59.75","56.70","8.29M","-1.79%"
"12/24/2020","58.55","57.10","59.10","56.40","5.81M","2.99%"
"12/23/2020","56.85","56.75","57.20","56.00","4.62M","0.18%"
"12/22/2020","56.75","57.40","58.40","56.00","10.20M","-3.07%"
"12/21/2020","58.55","57.80","59.20","57.80","8.45M","1.30%"
"12/18/2020","57.80","58.80","59.20","57.70","12.76M","-2.36%"
"12/17/2020","59.20","58.65","59.75","58.60","4.14M","0.00%"
"12/16/2020","59.20","59.20","59.35","58.60","6.01M","0.00%"
"12/15/2020","59.20","60.10","60.60","58.85","8.42M","-2.39%"
"12/14/2020","60.65","60.75","61.80","60.45","3.80M","-1.14%"
"12/11/2020","61.35","60.70","61.50","60.60","5.06M","0.66%"
"12/10/2020","60.95","60.05","61.20","60.00","3.60M","0.91%"
"12/09/2020","60.40","60.60","60.90","60.15","6.54M","-1.15%"
"12/08/2020","61.10","61.25","61.60","60.85","4.05M","-0.24%"
"12/07/2020","61.25","62.80","62.80","60.85","3.55M","-1.37%"
"12/04/2020","62.10","61.75","64.00","61.70","13.97M","1.72%"
"12/03/2020","61.05","59.15","61.50","59.15","4.95M","1.16%"
"12/02/2020","60.35","59.00","60.65","58.50","8.57M","0.00%"
"12/01/2020","60.35","60.75","60.95","59.95","6.45M","2.29%"
"11/30/2020","59.00","61.75","61.75","59.00","14.62M","-4.45%"
"11/27/2020","61.75","61.00","62.15","60.55","3.77M","-0.40%"
"11/26/2020","62.00","62.50","62.50","60.95","4.96M","-0.80%"
"11/25/2020","62.50","62.20","62.80","61.80","9.52M","0.97%"
"11/24/2020","61.90","60.00","62.25","59.60","9.97M","3.86%"
"11/23/2020","59.60","61.70","61.70","58.25","9.92M","-3.17%"
"11/20/2020","61.55","61.30","61.85","61.10","4.48M","0.41%"
"11/19/2020","61.30","61.50","61.60","60.30","5.48M","-0.65%"
"11/18/2020","61.70","61.20","61.95","61.00","6.87M","0.33%"
"11/17/2020","61.50","61.65","61.95","60.90","4.38M","-0.08%"
"11/16/2020","61.55","60.00","61.85","59.80","12.44M","3.88%"
"11/13/2020","59.25","59.00","59.80","57.75","14.68M","-0.92%"
"11/12/2020","59.80","59.80","60.50","59.25","15.42M","0.34%"
"11/11/2020","59.60","63.00","63.00","58.80","17.78M","-2.69%"
"11/10/2020","61.25","65.00","65.00","60.70","34.95M","4.08%"
"11/09/2020","58.85","56.80","59.45","56.60","20.97M","5.47%"
"11/06/2020","55.80","56.00","56.50","55.35","6.80M","0.09%"
"11/05/2020","55.75","55.50","55.95","54.95","11.61M","3.15%"
"11/04/2020","54.05","53.80","55.60","53.30","8.83M","1.03%"
"11/03/2020","53.50","53.40","53.75","52.85","6.48M","1.61%"
"11/02/2020","52.65","51.60","53.10","51.50","8.63M","3.03%"
"10/30/2020","51.10","52.50","53.05","50.95","13.31M","-2.76%"
"10/29/2020","52.55","51.90","52.65","51.50","8.21M","-0.47%"
"10/28/2020","52.80","53.40","53.55","52.70","4.86M","-1.68%"
"10/27/2020","53.70","54.25","54.25","52.70","8.50M","-1.01%"
"10/23/2020","54.25","54.95","54.95","53.60","10.38M","-1.00%"
"10/22/2020","54.80","53.00","55.25","52.00","20.57M","5.08%"
"10/21/2020","52.15","52.00","52.80","51.75","6.07M","0.29%"
"10/20/2020","52.00","51.20","52.20","50.95","8.33M","0.68%"
"10/19/2020","51.65","52.30","52.35","51.35","7.62M","0.10%"
"10/16/2020","51.60","51.25","52.10","51.15","9.05M","1.08%"
"10/15/2020","51.05","51.30","51.65","50.00","13.71M","-0.68%"
"10/14/2020","51.40","52.20","52.30","50.70","20.30M","-0.96%"
"10/12/2020","51.90","52.10","52.30","51.55","13.26M","-0.38%"
"10/09/2020","52.10","53.25","53.25","51.70","7.73M","-1.33%"
"10/08/2020","52.80","53.35","53.60","51.85","11.61M","-1.95%"
"10/07/2020","53.85","52.90","54.15","52.60","8.69M","1.60%"
"10/06/2020","53.00","51.45","53.40","51.40","13.23M","2.71%"
"10/05/2020","51.60","52.90","52.90","51.05","10.84M","-0.67%"
"09/30/2020","51.95","52.85","52.85","51.90","8.32M","-0.67%"
"09/29/2020","52.30","52.00","52.50","51.80","7.51M","1.16%"
"09/28/2020","51.70","52.40","52.40","51.45","7.46M","-0.96%"
"09/25/2020","52.20","52.50","52.80","51.50","9.67M","-0.48%"
"09/24/2020","52.45","53.20","53.20","51.90","14.41M","-1.69%"
"09/23/2020","53.35","53.40","53.90","52.50","14.02M","0.28%"
"09/22/2020","53.20","54.00","54.00","52.10","19.39M","-3.27%"
"09/21/2020","55.00","57.75","57.90","54.50","19.30M","-4.76%"
"09/18/2020","57.75","58.00","58.50","57.50","9.62M","-0.86%"
"09/17/2020","58.25","59.70","59.70","57.80","11.80M","-2.43%"
"09/16/2020","59.70","60.35","60.45","59.25","6.74M","-0.67%"
"09/15/2020","60.10","59.15","60.75","58.60","8.06M","1.52%"
"09/14/2020","59.20","59.50","59.70","58.80","6.48M","-1.00%"
"09/11/2020","59.80","58.60","59.85","58.00","7.94M","3.19%"
"09/10/2020","57.95","58.00","58.50","57.30","7.36M","0.70%"
"09/09/2020","57.55","57.35","58.00","57.00","7.02M","-1.12%"
"09/08/2020","58.20","58.60","59.00","57.15","8.24M","-0.26%"
"09/07/2020","58.35","58.60","59.85","58.10","15.49M","-2.42%"
"09/04/2020","59.80","61.55","61.55","59.50","19.97M","-4.78%"
"09/03/2020","62.80","61.80","63.40","60.45","13.44M","2.70%"
"09/02/2020","61.15","61.80","62.25","61.00","8.97M","-1.61%"
"09/01/2020","62.15","60.80","62.95","60.10","10.95M","1.80%"
"08/31/2020","61.05","61.30","62.30","60.95","14.38M","0.08%"
"08/28/2020","61.00","60.50","62.15","60.20","11.07M","1.67%"
"08/27/2020","60.00","60.90","61.70","59.90","15.35M","-2.04%"
"08/26/2020","61.25","61.90","62.65","60.95","12.95M","-1.69%"
"08/25/2020","62.30","61.00","63.70","60.65","19.10M","2.30%"
"08/24/2020","60.90","62.15","62.30","60.75","17.36M","-2.25%"
"08/21/2020","62.30","59.60","62.35","59.25","22.55M","6.22%"
"08/20/2020","58.65","59.15","59.15","58.10","7.04M","-0.85%"
"08/19/2020","59.15","59.55","59.95","58.80","6.03M","-0.67%"
"08/18/2020","59.55","60.00","60.75","58.85","7.78M","-0.67%"
"08/17/2020","59.95","59.00","61.15","59.00","10.92M","1.70%"
"08/14/2020","58.95","58.50","60.45","58.25","12.87M","-0.51%"
"08/13/2020","59.25","59.50","59.95","58.50","12.98M","-0.42%"
"08/12/2020","59.50","60.00","62.60","59.30","35.09M","-0.50%"
"08/11/2020","59.80","58.50","59.95","58.30","35.09M","5.47%"
"08/10/2020","56.70","54.00","57.85","53.55","33.82M","5.59%"
"08/07/2020","53.70","53.50","53.95","52.80","9.55M","1.13%"
"08/06/2020","53.10","53.45","53.60","52.40","5.85M","0.00%"
"08/05/2020","53.10","53.30","53.65","52.70","4.33M","-0.56%"
"08/04/2020","53.40","53.00","53.60","52.50","6.63M","1.81%"
"08/03/2020","52.45","52.35","52.75","51.55","6.41M","-0.66%"
"07/31/2020","52.80","52.70","53.30","52.20","7.81M","1.73%"
"07/30/2020","51.90","52.00","53.15","51.60","9.12M","0.19%"
"07/29/2020","51.80","51.30","52.30","50.40","7.93M","1.27%"
"07/28/2020","51.15","51.25","51.35","50.20","8.44M","1.79%"
"07/27/2020","50.25","51.05","51.20","49.65","10.27M","0.40%"
"07/24/2020","50.05","51.10","51.50","50.00","11.42M","-3.38%"
"07/23/2020","51.80","51.60","51.80","50.60","6.96M","0.39%"
"07/22/2020","51.60","53.00","53.10","51.45","9.10M","-1.90%"
"07/21/2020","52.60","53.00","53.65","52.20","11.36M","-0.09%"
"07/20/2020","52.65","54.70","54.80","52.30","12.05M","-3.92%"
"07/17/2020","54.80","53.80","55.50","53.40","11.23M","2.81%"
"07/16/2020","53.30","55.00","55.05","53.15","13.37M","-1.66%"
"07/15/2020","54.20","54.85","55.30","53.20","16.61M","0.46%"
"07/14/2020","53.95","56.50","56.50","52.65","51.96M","6.10%"
"07/13/2020","50.85","50.85","51.90","50.15","14.85M","0.30%"
"07/10/2020","50.70","51.05","51.40","50.40","13.94M","-1.65%"
"07/09/2020","51.55","52.40","52.60","50.85","18.75M","-2.09%"
"07/08/2020","52.65","53.00","53.55","52.00","13.76M","-1.59%"
"07/07/2020","53.50","55.10","55.45","53.45","12.09M","-2.64%"
"07/06/2020","54.95","54.70","55.60","54.70","16.60M","0.46%"
"07/03/2020","54.70","54.00","54.85","53.30","10.01M","2.05%"
"07/02/2020","53.60","53.60","53.90","52.50","14.93M","1.61%"
"06/30/2020","52.75","51.30","52.75","51.30","13.35M","3.84%"
"06/29/2020","50.80","52.00","52.00","50.25","17.20M","-2.31%"
"06/26/2020","52.00","52.65","53.20","51.90","10.10M","-2.16%"
"06/24/2020","53.15","53.75","53.90","52.95","4.99M","-0.37%"
"06/23/2020","53.35","52.50","53.45","51.55","8.02M","1.91%"
"06/22/2020","52.35","54.00","54.00","52.00","13.79M","-3.68%"
"06/19/2020","54.35","52.65","54.50","52.65","11.60M","3.23%"
"06/18/2020","52.65","52.35","52.70","51.80","8.26M","-0.28%"
"06/17/2020","52.80","52.90","53.10","52.05","10.14M","-1.12%"
"06/16/2020","53.40","53.10","53.80","52.90","8.19M","2.99%"
"06/15/2020","51.85","54.40","54.90","51.65","17.00M","-4.78%"
"06/12/2020","54.45","52.60","54.65","52.20","14.39M","1.78%"
"06/11/2020","53.50","56.50","56.50","53.50","19.80M","-5.06%"
"06/10/2020","56.35","56.90","57.00","55.60","9.56M","0.00%"
"06/09/2020","56.35","55.85","56.70","55.75","11.07M","1.90%"
"06/08/2020","55.30","55.90","56.25","54.70","9.99M","-1.34%"
"06/05/2020","56.05","56.00","56.15","55.15","14.28M","0.09%"
"06/04/2020","56.00","55.50","56.60","55.00","14.20M","2.38%"
"06/03/2020","54.70","55.00","55.15","54.50","15.47M","0.00%"
"06/02/2020","54.70","54.60","54.80","53.70","11.24M","0.00%"
"06/01/2020","54.70","53.25","54.70","53.05","14.20M","4.59%"
"05/29/2020","52.30","51.40","53.00","51.30","8.72M","-0.19%"
"05/28/2020","52.40","52.95","53.20","51.05","15.40M","-0.85%"
"05/27/2020","52.85","53.60","53.70","52.05","11.32M","-0.56%"
"05/26/2020","53.15","51.80","53.45","51.70","15.39M","3.81%"
"05/25/2020","51.20","50.20","51.35","49.30","12.86M","2.40%"
